60257ea276dab2838b884b6fe6a8e0a362ca1c79,9cc0078af26a51bac5aae4f4ed9052ef3ceb9678,solr/solrj/src/test/org/apache/solr/client/solrj/impl/CloudSolrClientRetryTest.java,1534343183
8dd704ef78e5a2c3bf7c3d206d44a2d971c758fe,7ecf9b63b9bf25a1662468beb671cd71bd991280,solr/core/src/java/org/apache/solr/cloud/autoscaling/TriggerActionException.java,1534272102
7ecf9b63b9bf25a1662468beb671cd71bd991280,3e58e8ab454e9417d8ced40fcf363d33d2f3dcb9,lucene/core/src/test/org/apache/lucene/search/TestMaxScoreSumPropagator.java,1534270167
9d57963f41a6916b572458bfa3b4f883e5ab5251,8d3f59a47f2a4d6e53ef352e9ce436553f617070,solr/solrj/src/java/org/apache/solr/client/solrj/io/eval/OutliersEvaluator.java,1534188111
17eb8cd14d27d2680fe7c4b3871f3eb883542d34,928b92caa0bcbff2288b5bf2ab602ec04ff88a78,solr/solrj/src/java/org/apache/solr/client/solrj/io/eval/GaussFitEvaluator.java,1534011464
cb1db482523cf33b7927b5155d506202d8ddbd89,e9f3a3ce1d482bd90ba8aca6e8cb7fe6c86756eb,solr/solrj/src/java/org/apache/solr/client/solrj/io/eval/KnnRegressionEvaluator.java,1533776721
e9f3a3ce1d482bd90ba8aca6e8cb7fe6c86756eb,7c4584bd4f14917116b96a0931bab242d433e47a,solr/core/src/java/org/apache/solr/handler/export/DoubleValueSortDoc.java,1533760080
e9f3a3ce1d482bd90ba8aca6e8cb7fe6c86756eb,7c4584bd4f14917116b96a0931bab242d433e47a,solr/core/src/java/org/apache/solr/handler/export/QuadValueSortDoc.java,1533760080
e9f3a3ce1d482bd90ba8aca6e8cb7fe6c86756eb,7c4584bd4f14917116b96a0931bab242d433e47a,solr/core/src/java/org/apache/solr/handler/export/SingleValueSortDoc.java,1533760080
e9f3a3ce1d482bd90ba8aca6e8cb7fe6c86756eb,7c4584bd4f14917116b96a0931bab242d433e47a,solr/core/src/java/org/apache/solr/handler/export/TripleValueSortDoc.java,1533760080
cbaedb470c8ddc7b21e8ff0b2729c6cf97fbd3d0,9b418a4593c2cd4f49aab2485c5614d11e1bb5eb,lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapeQuery.java,1533750605
9b418a4593c2cd4f49aab2485c5614d11e1bb5eb,2674c53809a24527be007000e1753ec1121a9a20,solr/solrj/src/java/org/apache/solr/common/ConditionalMapWriter.java,1533741843
9306922d65a3995d5816ffd61ab59fedb5202e06,ba9b18f36743dc9674478dce5bbf2da509ef41c0,solr/core/src/java/org/apache/solr/handler/admin/ZookeeperStatusHandler.java,1533724999
9306922d65a3995d5816ffd61ab59fedb5202e06,ba9b18f36743dc9674478dce5bbf2da509ef41c0,solr/core/src/test/org/apache/solr/handler/admin/ZookeeperStatusHandlerTest.java,1533724999
ba9b18f36743dc9674478dce5bbf2da509ef41c0,38bf976cd4b9e324c21664bd7ae3d554df803705,lucene/core/src/java/org/apache/lucene/search/BlockMaxDISI.java,1533724482
664187f73af51059c75d51206bf53900433f669c,f8db5d0afd34ebea4ae414a2eb148f926830be34,solr/solrj/src/java/org/apache/solr/client/solrj/cloud/autoscaling/ComputedType.java,1533364463
664187f73af51059c75d51206bf53900433f669c,f8db5d0afd34ebea4ae414a2eb148f926830be34,solr/solrj/src/java/org/apache/solr/client/solrj/cloud/autoscaling/Condition.java,1533364463
17a02c1089b80ee358a5dc6692cb443d9b4c9b01,1af7686cb6a8b56db508c9870f35e48fe5e1b281,solr/core/src/java/org/apache/solr/handler/admin/AdminHandlersProxy.java,1533297311
17a02c1089b80ee358a5dc6692cb443d9b4c9b01,1af7686cb6a8b56db508c9870f35e48fe5e1b281,solr/core/src/test/org/apache/solr/handler/admin/AdminHandlersProxyTest.java,1533297311
a0e33a9bc84179c9f17b30706a567bdf137194d1,b5ed6350a0ea444553242ef2b141161c0fc3830b,lucene/sandbox/src/java/org/apache/lucene/geo/Line.java,1533248257
a0e33a9bc84179c9f17b30706a567bdf137194d1,b5ed6350a0ea444553242ef2b141161c0fc3830b,lucene/sandbox/src/test/org/apache/lucene/document/BaseLatLonShapeTestCase.java,1533248257
a0e33a9bc84179c9f17b30706a567bdf137194d1,b5ed6350a0ea444553242ef2b141161c0fc3830b,lucene/sandbox/src/test/org/apache/lucene/document/TestLatLonLineShapeQueries.java,1533248257
a0e33a9bc84179c9f17b30706a567bdf137194d1,b5ed6350a0ea444553242ef2b141161c0fc3830b,lucene/sandbox/src/test/org/apache/lucene/document/TestLatLonPointShapeQueries.java,1533248257
18c2300fd61c369b87ce01b6201b95a53f89e115,679b4aa71d205ac58621f6b2bad64637f6bd7d67,lucene/sandbox/src/java/org/apache/lucene/document/LatLonShapePolygonQuery.java,1533146016
4a1ee046c37615b3927737618c9a4c937bd6ede9,13960594e4785520a4cc674c7fe4f00df4712b9b,solr/core/src/java/org/apache/solr/handler/SolrDefaultStreamFactory.java,1533061783
4602e4de458352f8363c3d4078f1df24d2ac9430,a08eadb4809b1d70d9cf6a098db9489f0325c260,solr/solrj/src/java/org/apache/solr/client/solrj/cloud/autoscaling/CoresVariable.java,1533006754
4602e4de458352f8363c3d4078f1df24d2ac9430,a08eadb4809b1d70d9cf6a098db9489f0325c260,solr/solrj/src/java/org/apache/solr/client/solrj/cloud/autoscaling/FreeDiskVariable.java,1533006754
4602e4de458352f8363c3d4078f1df24d2ac9430,a08eadb4809b1d70d9cf6a098db9489f0325c260,solr/solrj/src/java/org/apache/solr/client/solrj/cloud/autoscaling/NodeVariable.java,1533006754
4602e4de458352f8363c3d4078f1df24d2ac9430,a08eadb4809b1d70d9cf6a098db9489f0325c260,solr/solrj/src/java/org/apache/solr/client/solrj/cloud/autoscaling/RangeVal.java,1533006754
4602e4de458352f8363c3d4078f1df24d2ac9430,a08eadb4809b1d70d9cf6a098db9489f0325c260,solr/solrj/src/java/org/apache/solr/client/solrj/cloud/autoscaling/ReplicaVariable.java,1533006754
4602e4de458352f8363c3d4078f1df24d2ac9430,a08eadb4809b1d70d9cf6a098db9489f0325c260,solr/solrj/src/java/org/apache/solr/client/solrj/cloud/autoscaling/Variable.java,1533006754
4602e4de458352f8363c3d4078f1df24d2ac9430,a08eadb4809b1d70d9cf6a098db9489f0325c260,solr/solrj/src/java/org/apache/solr/client/solrj/cloud/autoscaling/VariableBase.java,1533006754
9ca053712af0795cbd0d0d9f2d862f24d9e547c3,3a837ca3745cc4a1cdb582be01ad38890b1dedd0,lucene/core/src/java/org/apache/lucene/search/TotalHits.java,1532961485
179c8f9b48af9bf3c327226d0e1fdbe460c4a325,828d2815f1cff7504fd3bdc0376367f737c5166c,solr/core/src/test/org/apache/solr/cloud/TestWithCollection.java,1532829373
179c8f9b48af9bf3c327226d0e1fdbe460c4a325,828d2815f1cff7504fd3bdc0376367f737c5166c,solr/solrj/src/java/org/apache/solr/client/solrj/cloud/autoscaling/VarType.java,1532829373
179c8f9b48af9bf3c327226d0e1fdbe460c4a325,828d2815f1cff7504fd3bdc0376367f737c5166c,solr/solrj/src/java/org/apache/solr/client/solrj/cloud/autoscaling/WithCollectionVarType.java,1532829373
d78feb22361cef5323793fdff33de621320d7b4b,534204890adba5fe7fd69e410aa05a4811811572,lucene/core/src/test/org/apache/lucene/util/automaton/TestDaciukMihovAutomatonBuilder.java,1532682688
d87ea6b1ccd28e0dd8e30565fe95b2e0a31f82e8,6ab3ff83923b48d18d885d46ac0ebccf8d526f91,solr/solrj/src/test/org/apache/solr/client/solrj/cloud/autoscaling/TestPolicy2.java,1532604765
6ab3ff83923b48d18d885d46ac0ebccf8d526f91,71c0bddd149b7c0364fbba8d31494dcd9f57f1ef,lucene/sandbox/src/java/org/apache/lucene/search/LatLonPointPrototypeQueries.java,1532560226
98d463ae48d5feac61daea918ed29480109f37b1,d66c05ce4f9ebe107f9589007f6899681ce2444a,solr/core/src/test/org/apache/solr/search/facet/TestJsonFacetsStatsParsing.java,1532454229
8c06dec16dd711c097f4f8eaa7d9df041e0cb563,6e3f61f6f9b42cb11f45b0eb97587f07e5198ba4,solr/core/src/test/org/apache/solr/update/processor/DistributedUpdateProcessorTest.java,1532313208
9d9c3a0cd87832980a4745ec96fb2cd1216dcb4e,509561bf2a9effe4fce19551c9ec037975cf9c02,solr/core/src/java/org/apache/solr/handler/export/BoolFieldWriter.java,1532111887
9d9c3a0cd87832980a4745ec96fb2cd1216dcb4e,509561bf2a9effe4fce19551c9ec037975cf9c02,solr/core/src/java/org/apache/solr/handler/export/DateFieldWriter.java,1532111887
9d9c3a0cd87832980a4745ec96fb2cd1216dcb4e,509561bf2a9effe4fce19551c9ec037975cf9c02,solr/core/src/java/org/apache/solr/handler/export/DoubeValue.java,1532111887
9d9c3a0cd87832980a4745ec96fb2cd1216dcb4e,509561bf2a9effe4fce19551c9ec037975cf9c02,solr/core/src/java/org/apache/solr/handler/export/DoubleCmp.java,1532111887
